id,legacy_path,module,submodule,file_type,category,applicability,status,status_basis,modern_candidate,migrated_file_1to1,mapping_basis_1to1,mapping_confidence_1to1,notes
LEGACY-01747,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Music.svc,Portal,Portal/WebParts/Integration,.svc,ux_page_component,applicable,not_applicable,obsolete_filetype,,N/A,no_deterministic_match,none,WCF .svc services removed; replaced by REST API endpoints
LEGACY-01748,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Music.svc.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,not_applicable,obsolete_filetype,,N/A,no_deterministic_match,none,Code-behind for WCF service; replaced by REST API
LEGACY-01749,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/ASOP-WS.asmx,Portal,Portal/WebParts/Integration,.asmx,ux_page_component,applicable,not_applicable,obsolete_filetype,,Portal/WebParts/Integration/IntegrationParts/Api/LegacyAsopWebServiceController.cs,manual_validated_endpoint_map,high,Legacy ASMX web services replaced by REST API endpoints
LEGACY-01750,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/ASOP-WS.asmx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,not_applicable,obsolete_filetype,,Portal/WebParts/Integration/IntegrationParts/Api/LegacyAsopWebServiceController.cs,manual_validated_endpoint_map,high,Code-behind for ASMX web service; replaced by REST API
LEGACY-01751,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/ASOP-division.html,Portal,Portal/WebParts/Integration,.html,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/ASOP-division.html,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/ASOP-division.html,exact_path_match,high,
LEGACY-01752,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/ASOPMobile.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCASOPMobileViewComponent.cs,name_match,high,Replaced by MCASOPMobileViewComponent
LEGACY-01753,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/ASOPMobile.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCASOPMobileViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01754,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/ASOPWinners.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCASOPWinnersViewComponent.cs,name_match,high,Replaced by MCASOPWinnersViewComponent
LEGACY-01755,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/AdminCompetitionEdit.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCAdminCompetitionEditViewComponent.cs,name_match,high,Replaced by MCAdminCompetitionEditViewComponent
LEGACY-01756,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/AdminCompetitionEdit.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCAdminCompetitionEditViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01757,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/AdminCompetitionManager.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCAdminCompetitionManagerViewComponent.cs,name_match,high,Replaced by MCAdminCompetitionManagerViewComponent
LEGACY-01758,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/AdminCompetitionManager.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCAdminCompetitionManagerViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01759,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/AdminComposerEdit.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCAdminComposerEditViewComponent.cs,name_match,high,Replaced by MCAdminComposerEditViewComponent
LEGACY-01760,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/AdminComposerEdit.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCAdminComposerEditViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01761,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/AdminComposerManager.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCAdminComposerManagerViewComponent.cs,name_match,high,Replaced by MCAdminComposerManagerViewComponent
LEGACY-01762,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/AdminComposerManager.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCAdminComposerManagerViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01763,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/AdminInterpreterScoreManager.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCAdminInterpreterScoreManagerViewComponent.cs,name_match,high,Replaced by MCAdminInterpreterScoreManagerViewComponent
LEGACY-01764,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/AdminInterpreterScoreManager.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCAdminInterpreterScoreManagerViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01765,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/AdminSongScoreManager.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCAdminSongScoreManagerViewComponent.cs,name_match,high,Replaced by MCAdminSongScoreManagerViewComponent
LEGACY-01766,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/AdminSongScoreManager.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCAdminSongScoreManagerViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01767,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/CandidateEdit.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCCandidateEditViewComponent.cs,name_match,high,Replaced by MCCandidateEditViewComponent
LEGACY-01768,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/CandidateEdit.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCCandidateEditViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01769,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/CandidateManager.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCCandidateManagerViewComponent.cs,name_match,high,Replaced by MCCandidateManagerViewComponent
LEGACY-01770,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/CandidateManager.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCCandidateManagerViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01771,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/Instagram.html,Portal,Portal/WebParts/Integration,.html,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/Instagram.html,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/Instagram.html,exact_path_match,high,
LEGACY-01772,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/InstagramGallery.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/SystemParts/SystemParts/ViewComponents/Gallery/InstagramGalleryViewComponent.cs,manual_validated_path_shift,high,Replaced by InstagramGalleryViewComponent
LEGACY-01773,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/MCConfirmVote.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCConfirmVoteViewComponent.cs,name_match,high,Replaced by MCConfirmVoteViewComponent
LEGACY-01774,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/MCConfirmVote.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCConfirmVoteViewComponent.cs,manual_validated_viewcomponent_map,high,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01775,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/MCConfirmVoteV2.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCConfirmVoteV2ViewComponent.cs,name_match,high,Replaced by MCConfirmVoteV2ViewComponent
LEGACY-01776,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/MCConfirmVoteV2.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCConfirmVoteV2ViewComponent.cs,manual_validated_viewcomponent_map,high,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01777,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/MCFinalists.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCFinalistsViewComponent.cs,name_match,high,Replaced by MCFinalistsViewComponent
LEGACY-01778,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/MCFinalistsV2.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCFinalistsV2ViewComponent.cs,name_match,high,Replaced by MCFinalistsV2ViewComponent
LEGACY-01779,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/MCJudgeV2.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCJudgeV2ViewComponent.cs,name_match,high,Replaced by MCJudgeV2ViewComponent
LEGACY-01780,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/MCJudgeV2.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCJudgeV2ViewComponent.cs,manual_validated_viewcomponent_map,high,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01781,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/MCJudges.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCJudgesViewComponent.cs,name_match,high,Replaced by MCJudgesViewComponent
LEGACY-01782,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/MCJudges.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCJudgesViewComponent.cs,manual_validated_viewcomponent_map,high,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01783,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/MCJudgesMaster.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCJudgesMasterViewComponent.cs,name_match,high,Replaced by MCJudgesMasterViewComponent
LEGACY-01784,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/MCJudgesMaster.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCJudgesMasterViewComponent.cs,manual_validated_viewcomponent_map,high,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01785,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/MCVoteResult.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCVoteResultViewComponent.cs,name_match,high,Replaced by MCVoteResultViewComponent
LEGACY-01786,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/MCVoteResult2.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCVoteResult2ViewComponent.cs,name_match,high,Replaced by MCVoteResult2ViewComponent
LEGACY-01787,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/MCVoteResultV3.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCVoteResultV3ViewComponent.cs,name_match,high,Replaced by MCVoteResultV3ViewComponent
LEGACY-01788,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/MCVoteResultV4.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCVoteResultV4ViewComponent.cs,name_match,high,Replaced by MCVoteResultV4ViewComponent
LEGACY-01789,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MusicCompetition/MCVoteV2.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/MCVoteV2ViewComponent.cs,name_match,high,Replaced by MCVoteV2ViewComponent
